종류,법정동,지번주소,위도,경도
보안등,건입동,제주특별자치도 제주시 건입동 1044-48,33.51567841,126.5369873
보안등,건입동,제주특별자치도 제주시 건입동 1044-49,33.51535034,126.5372696
보안등,건입동,제주특별자치도 제주시 건입동 1044-8,33.5153389,126.5375214
보안등,건입동,제주특별자치도 제주시 건입동 1044-28,33.51573181,126.5374985
보안등,건입동,제주특별자치도 제주시 건입동 1044-8,33.514534,126.5374832
보안등,건입동,제주특별자치도 제주시 건입동 1044-8,33.51453018,126.5376663
보안등,건입동,제주특별자치도 제주시 건입동 1044-6,33.51452637,126.5382309
보안등,건입동,제주특별자치도 제주시 건입동 1045-5,33.51428604,126.5373383
보안등,건입동,제주특별자치도 제주시 건입동 1095,33.51420593,126.5351028
보안등,건입동,제주특별자치도 제주시 건입동 1094-5,33.51426697,126.5347366
보안등,건입동,제주특별자치도 제주시 건입동 1103-5,33.51434326,126.5344772
보안등,건입동,제주특별자치도 제주시 건입동 1103-9,33.51449203,126.533844
보안등,건입동,제주특별자치도 제주시 건입동 1105-24,33.51401901,126.5346527
보안등,건입동,제주특별자치도 제주시 건입동 1107-19,33.51387024,126.5325089
보안등,건입동,제주특별자치도 제주시 건입동 1107-8,33.51418686,126.5323486
보안등,건입동,제주특별자치도 제주시 건입동 1265-5,33.51385498,126.5320969
보안등,건입동,제주특별자치도 제주시 건입동 1106-22,33.51457596,126.5321121
보안등,건입동,제주특별자치도 제주시 건입동 1106,33.51458359,126.5325775
보안등,건입동,제주특별자치도 제주시 건입동 1105-29,33.51424789,126.5325851
보안등,건입동,제주특별자치도 제주시 건입동 993-31,33.51471329,126.5331802
보안등,건입동,제주특별자치도 제주시 건입동 996-13,33.51488876,126.5330582
보안등,건입동,제주특별자치도 제주시 건입동 993-14,33.51511002,126.5328751
보안등,건입동,제주특별자치도 제주시 건입동 996-24,33.51531219,126.5329819
보안등,건입동,제주특별자치도 제주시 건입동 1274-5,33.51491928,126.5325394
보안등,건입동,제주특별자치도 제주시 건입동 996-1,33.51560593,126.5328522
보안등,건입동,제주특별자치도 제주시 건입동 1057-14,33.515728,126.5341415
보안등,건입동,제주특별자치도 제주시 건입동 1059-10,33.51559448,126.5337372
보안등,건입동,제주특별자치도 제주시 건입동 1427-7,33.51579285,126.5336685
보안등,건입동,제주특별자치도 제주시 건입동 1427-15,33.51528549,126.5335617
보안등,건입동,제주특별자치도 제주시 건입동 1000-8,33.51538086,126.5333481
보안등,건입동,제주특별자치도 제주시 건입동 998-18,33.51525497,126.5332718
보안등,건입동,제주특별자치도 제주시 건입동 996-2,33.51551819,126.5330124
보안등,건입동,제주특별자치도 제주시 건입동 1004-3,33.51623535,126.5336227
보안등,건입동,제주특별자치도 제주시 건입동 1004-4,33.51604843,126.533371
보안등,건입동,제주특별자치도 제주시 건입동 1277-16,33.51582718,126.5330429
보안등,건입동,제주특별자치도 제주시 건입동 1277-1,33.5156517,126.5327377
보안등,건입동,제주특별자치도 제주시 건입동 1275-12,33.51548767,126.5324936
보안등,건입동,제주특별자치도 제주시 건입동 1275-10,33.51531982,126.5322037
보안등,건입동,제주특별자치도 제주시 건입동 1274-29,33.51504517,126.5320206
보안등,건입동,제주특별자치도 제주시 건입동 1277-41,33.51593399,126.5326309
보안등,건입동,제주특별자치도 제주시 건입동 1427-31,33.51605606,126.5321655
보안등,건입동,제주특별자치도 제주시 건입동 1277-30,33.51612091,126.5324936
보안등,건입동,제주특별자치도 제주시 건입동 986-14,33.51621246,126.532486
보안등,건입동,제주특별자치도 제주시 건입동 988-6,33.51632309,126.5330429
보안등,건입동,제주특별자치도 제주시 건입동 982-5,33.51649475,126.5334167
보안등,건입동,제주특별자치도 제주시 건입동 984-12,33.5173645,126.5320206
보안등,건입동,제주특별자치도 제주시 건입동 984-131,33.51763916,126.5323715
보안등,건입동,제주특별자치도 제주시 건입동 984-15,33.51709747,126.5316467
보안등,건입동,제주특별자치도 제주시 건입동 984-14,33.51701736,126.5315018
보안등,건입동,제주특별자치도 제주시 건입동 984-17,33.51681351,126.5311245
보안등,건입동,제주특별자치도 제주시 건입동 1319-113,33.5167923,126.5296707
보안등,건입동,제주특별자치도 제주시 건입동 1319-86,33.51667404,126.5290451
보안등,건입동,제주특별자치도 제주시 건입동 1319-77,33.51666641,126.5290375
보안등,건입동,제주특별자치도 제주시 건입동 1448,33.51697159,126.528862
보안등,건입동,제주특별자치도 제주시 건입동 1319-75,33.51707458,126.5288849
보안등,건입동,제주특별자치도 제주시 건입동 1448-3,33.51707265,126.5287295
보안등,건입동,제주특별자치도 제주시 건입동 1439-1,33.5171051,126.5291748
보안등,건입동,제주특별자치도 제주시 건입동 1439-1,33.51711655,126.5291901
보안등,건입동,제주특별자치도 제주시 건입동 1439-1,33.51713943,126.5296021
보안등,건입동,제주특별자치도 제주시 건입동 1319-43,33.51704025,126.5296021
보안등,건입동,제주특별자치도 제주시 건입동 1319-3,33.5171051,126.5301056
보안등,건입동,제주특별자치도 제주시 건입동 1319-69,33.5172348,126.5305405
보안등,건입동,제주특별자치도 제주시 건입동 1319-72,33.51721573,126.5307236
보안등,건입동,제주특별자치도 제주시 건입동 1319-72,33.51708984,126.5307999
보안등,건입동,제주특별자치도 제주시 건입동 1319-71,33.51694489,126.5306168
보안등,건입동,제주특별자치도 제주시 건입동 1319-80,33.51673126,126.527832
보안등,건입동,제주특별자치도 제주시 건입동 1319-74,33.51676941,126.5281219
보안등,건입동,제주특별자치도 제주시 건입동 1319-29,33.51676559,126.5283966
보안등,건입동,제주특별자치도 제주시 건입동 1319-8,33.51712799,126.5281296
보안등,건입동,제주특별자치도 제주시 건입동 1448-3,33.51716614,126.5283966
보안등,건입동,제주특별자치도 제주시 건입동 1319-50,33.51747894,126.52845
보안등,건입동,제주특별자치도 제주시 건입동 1319-89,33.51789093,126.5286331
보안등,건입동,제주특별자치도 제주시 건입동 1319-87,33.51799011,126.5283585
보안등,건입동,제주특별자치도 제주시 건입동 1435-2,33.51837158,126.52845
보안등,건입동,제주특별자치도 제주시 건입동 1435-2,33.51867294,126.5284348
보안등,건입동,제주특별자치도 제주시 건입동 1435-1,33.51900482,126.5284653
보안등,건입동,제주특별자치도 제주시 건입동 1435-1,33.5194397,126.5289459
보안등,건입동,제주특별자치도 제주시 건입동 1181,33.51602173,126.5309143
보안등,건입동,제주특별자치도 제주시 건입동 1285,33.51625061,126.5312958
보안등,건입동,제주특별자치도 제주시 건입동 1189-1,33.51539612,126.5311508
보안등,건입동,제주특별자치도 제주시 건입동 1190-1,33.51509094,126.5307617
보안등,건입동,제주특별자치도 제주시 건입동 1239-1,33.5147934,126.5307007
보안등,건입동,제주특별자치도 제주시 건입동 1189-19,33.51499939,126.5311279
보안등,건입동,제주특별자치도 제주시 건입동 1206-1,33.51485062,126.5303726
보안등,건입동,제주특별자치도 제주시 건입동 1130-1,33.51474762,126.5298843
보안등,건입동,제주특별자치도 제주시 건입동 1134-1,33.51463318,126.5295029
보안등,건입동,제주특별자치도 제주시 건입동 1138-3,33.5148735,126.5293655
보안등,건입동,제주특별자치도 제주시 건입동 1130-1,33.51489258,126.5296707
보안등,건입동,제주특별자치도 제주시 건입동 1145,33.51521301,126.5297852
보안등,건입동,제주특별자치도 제주시 건입동 1196-1,33.51541519,126.5301971
보안등,건입동,제주특별자치도 제주시 건입동 1125,33.51451874,126.5300674
보안등,건입동,제주특별자치도 제주시 건입동 1123-14,33.51438141,126.5300827
보안등,건입동,제주특별자치도 제주시 건입동 1122-3,33.51375198,126.5301056
보안등,건입동,제주특별자치도 제주시 건입동 1115,33.51352692,126.5305099
보안등,건입동,제주특별자치도 제주시 건입동 1228-3,33.51369476,126.5310745
보안등,건입동,제주특별자치도 제주시 건입동 1233,33.51414108,126.5309753
보안등,건입동,제주특별자치도 제주시 건입동 1259-6,33.51390839,126.5312271
보안등,건입동,제주특별자치도 제주시 건입동 1260-5,33.51373291,126.5312729
보안등,건입동,제주특별자치도 제주시 건입동 1262,33.51365662,126.5314789
보안등,건입동,제주특별자치도 제주시 건입동 1226-4,33.51393509,126.5307007
보안등,건입동,제주특별자치도 제주시 건입동 1223-3,33.51415253,126.5307236
보안등,건입동,제주특별자치도 제주시 건입동 1225,33.51415634,126.5306549
보안등,건입동,제주특별자치도 제주시 건입동 1226-2,33.51390457,126.5304642
보안등,건입동,제주특별자치도 제주시 건입동 1214-1,33.51441574,126.5307236
보안등,건입동,제주특별자치도 제주시 건입동 1240-5,33.51476288,126.5310287
보안등,건입동,제주특별자치도 제주시 건입동 1240-1,33.51469803,126.5313416
보안등,건입동,제주특별자치도 제주시 건입동 1242-1,33.51464081,126.5315704
보안등,건입동,제주특별자치도 제주시 건입동 1244-3,33.51428986,126.5316162
보안등,건입동,제주특별자치도 제주시 건입동 1246,33.51440811,126.5313263
보안등,건입동,제주특별자치도 제주시 건입동 1112-1,33.51360321,126.5307465
보안등,건입동,제주특별자치도 제주시 건입동 1367-1,33.51565552,126.5276489
보안등,건입동,제주특별자치도 제주시 건입동 1367,33.51580048,126.5276337
보안등,건입동,제주특별자치도 제주시 건입동 1382,33.51569748,126.5272369
보안등,건입동,제주특별자치도 제주시 건입동 1353-1,33.51611328,126.5276413
보안등,건입동,제주특별자치도 제주시 건입동 1353,33.51613235,126.5278549
보안등,건입동,제주특별자치도 제주시 건입동 1351,33.51613617,126.5280762
보안등,건입동,제주특별자치도 제주시 건입동 1319-124,33.5163002,126.5281982
보안등,건입동,제주특별자치도 제주시 건입동 1371,33.51613998,126.5274887
보안등,건입동,제주특별자치도 제주시 건입동 1390-1,33.51605225,126.5269089
보안등,건입동,제주특별자치도 제주시 건입동 1391,33.51618958,126.5267944
보안등,건입동,제주특별자치도 제주시 건입동 1397-1,33.51631546,126.5263596
보안등,건입동,제주특별자치도 제주시 건입동 1397-3,33.51631546,126.5261002
보안등,건입동,제주특별자치도 제주시 건입동 1418-2,33.5161171,126.5242157
보안등,건입동,제주특별자치도 제주시 건입동 256-6,33.51280212,126.5507355
보안등,건입동,제주특별자치도 제주시 건입동 259-6,33.51296616,126.5507355
보안등,건입동,제주특별자치도 제주시 건입동 275-6,33.51301575,126.5506516
보안등,건입동,제주특별자치도 제주시 건입동 275-5,33.51318359,126.5501328
보안등,건입동,제주특별자치도 제주시 건입동 275-2,33.51319122,126.5507355
보안등,건입동,제주특별자치도 제주시 건입동 277-4,33.51357651,126.5509186
보안등,건입동,제주특별자치도 제주시 건입동 277-9,33.51387405,126.5505371
보안등,건입동,제주특별자치도 제주시 건입동 308,33.51406479,126.5502625
보안등,건입동,제주특별자치도 제주시 건입동 277-11,33.51371765,126.5513306
보안등,건입동,제주특별자치도 제주시 건입동 277-2,33.51383972,126.5516891
보안등,건입동,제주특별자치도 제주시 건입동 299-1,33.51415253,126.5514908
보안등,건입동,제주특별자치도 제주시 건입동 299-1,33.51444626,126.5513458
보안등,건입동,제주특별자치도 제주시 건입동 279-6,33.51346588,126.5518951
보안등,건입동,제주특별자치도 제주시 건입동 282-4,33.51354599,126.5522766
보안등,건입동,제주특별자치도 제주시 건입동 282-8,33.51364517,126.5526505
보안등,건입동,제주특별자치도 제주시 건입동 1399-3,33.51551437,126.5265503
보안등,건입동,제주특별자치도 제주시 건입동 1274-1,33.51515884,126.5322487
